Unnamed: 0,text_tweet
92,Presiden Jokowi Teken UU DKJ Jakarta Bersiap Lepas Status Ibu Kota Negara. Uzbekistan KENCENG menit gempa One Kiss Innalillahi https://t.co/uTjr77ecEQ
602,Hatur nuhun @jokowi setelah Jakarta bukan lagi ibu kota sekarang Indonesia jadi satu-satunya negara yg ibu kotanya belum jadi. Si pintar.
89,@meraaahputiiih Terima kasih PUPR telah membantu penyelesaian pembangunan IKN Nusantara #IbuKotaNegara
336,@msaid_didu Sudah makin bangkrut saat asset2 dijual untuk tutupi hutang dan paksakan modali Ibu Kota wakanda....Model penguasa koq begini ? Pengkhianatan kedaulatan negara !!
991,Jakarta Bukan Lagi Ibu Kota Negara https://t.co/idRODUUVj0
924,Kamu lebih suka Ibu Kota Negara tetap di Jakarta atau pindah ke Kalimantan Timur? https://t.co/2XLjEEg96o
936,Melalui kolaborasi dengan pemerintah daerah dan stakeholder terkait Otorita IKN bertujuan untuk meningkatkan kesejahteraan warga Sepaku. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/R2pTvvlbcu
636,@KoalisiNetizen Peningkatan transportasi akan membuka akses baru bagi daerah terisolasi #IbuKotaNegara
596,@reiMurilin12 Semangat pindah Ibu Kota Negara
994,Para bajingan itu termakan keputusan mereka sendiri. Mereka lah perusak negara ini. DPR Tidak Mau Pindah ke IKN Usul Jakarta Jadi Ibu Kota Legislasi https://t.co/iUITmtYw9L #JokowiNoMoreAniesForever #JokowiNoMoreAniesForever
94,Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan
11,@IKNnusantaraID Dukung pemindahan Ibu Kota Nusantara sebagai upaya penataan kembali negara Indonesia secara keseluruhan. #IKNNusantara
396,@tempodotco Ibu kota dari investasi beberapa negara apakah berdaulat rawan pak.
534,@KotaNusantara Peningkatan fasilitas pendidikan akan memajukan potensi manusia Indonesia #IbuKotaNegara
43,Alasan Agus Harimurti Yudhoyono Siap Dipindahkan ke IKN Kaltim Daftar Menteri yang Pertama Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AHY #AgusHarimurtiYudhoyono https://t.co/kqbOheB9FA lewat @tribunkaltim
42,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/CvYKiwpTnH
329,Kalo IKN sebagai Ibu Kota Negara sudah siap dengan segala fasilitas dll tak perlu iming2. Semua orang pasti pindah walau dicegat.
167,Terobosan menuju masa depan: Langkah Presiden Jokowi untuk memajukan infrastruktur digital di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/7aRw4hgIlD
499,@officialinews_ Tp fakta yg terjadi pemimpin negri ini lbh ingin dikenal di masa dpn bhw akulah yg membuat proyek monumental Ibu Kota Negara Baru!
879,@KoalisiNetizen Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #IbuKotaNegara
939,Melalui sinergi dan kemitraan yang kuat Otorita IKN berusaha memastikan bahwa pembangunan IKN memberikan dampak positif yang berkelanjutan bagi masyarakat Sepaku. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/isfD3voo54
759,RPUL + ATLAS ternyata sangat berguna abis liat video yg tadi. fungsinya mungkin sama kayak google jaman sekarang tapi baca secara fisik bener2 ketanem di memori. nama ibu kota negara mata uang dulu beberapa ada yg hapal gara2 RPUL.
100,Perjalanan Berkelanjutan: Sistem Transportasi Cerdas Merespons Tantangan IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/lKCV6dCajk
426,@abangbelneg Kami warga Bengkulu mendukung pemindahan Ibu Kota negara #IbuKotaNegara
178,@IKNnusantaraID Ibu kota nusantara akan menjadi simbol kebangkitan Indonesia sebagai negara yang maju dan modern
444,@PolJokesID Karena Nusantara minim investor ibu kota negara yang baru jadinya dipindah ke bojongsoang. Revisi UU akan segera menyusul 
416,@abangbelneg Semoga pembangunan IKN dilancarkan dipermudah sampai selesai nanti menjadi peradaban baru masa depan baru bagi Indonesia dan dunia #IbuKotaNegara
