Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning
432,@abangbelneg IKN Nusantara membuka peluang kerja di sektor energi dan sumber daya alam #IbuKotaNegara,@abangbelneg IKN Nusantara membuka peluang kerja di sektor energi dan sumber daya alam #Ibu Kota Negara,ikn nusantara membuka peluang kerja di sektor energi dan sumber daya alam ibu kota negara
730,Anw kudos to Pak Benedictus Salaman who gave never ending peta buta exams pas gua SD. Hasilnya ya bisa inget semua ga cuma provinsi &amp; ibu kota provinsi di Indonesia tapi juga negara &amp; ibu kota negara di dunia sampe sekarang.,Anw kudos to Pak Benedictus Salaman who gave never ending peta buta exams pas gua SD. Hasilnya ya bisa inget semua ga cuma provinsi &amp; ibu kota provinsi di Indonesia tapi juga negara &amp; ibu kota negara di dunia sampe sekarang.,anw kudos to pak benedictus salaman who gave never ending peta buta exams pas gua sd hasilnya ya bisa inget semua ga cuma provinsi amp ibu kota provinsi di indonesia tapi juga negara amp ibu kota negara di dunia sampe sekarang
137,@abangbelneg Kalimantan Timur akan menjadi model pengelolaan lingkungan yang baik #IbuKotaNegara,@abangbelneg Kalimantan Timur akan menjadi model pengelolaan lingkungan yang baik #Ibu Kota Negara,kalimantan timur akan menjadi model pengelolaan lingkungan yang baik ibu kota negara
357,@KoalisiNetizen Pemindahan ini adalah bukti nyata keseriusan Indonesia dalam pembangunan #IbuKotaNegara,@KoalisiNetizen Pemindahan ini adalah bukti nyata keseriusan Indonesia dalam pembangunan #Ibu Kota Negara,pemindahan ini adalah bukti nyata keseriusan indonesia dalam pembangunan ibu kota negara
927,@2KangKomen Jakarta Ibu kota negara,@2KangKomen Jakarta Ibu kota negara,jakarta ibu kota negara
221,@bebeesque Universitas indonesia... Universitas kami... Ibu kota negara.... Pusat ilmu budaya bangsa.....,@bebeesque Universitas indonesia... Universitas kami... Ibu kota negara.... Pusat ilmu budaya bangsa.....,universitas indonesia universitas kami ibu kota negara pusat ilmu budaya bangsa
752,Ibukota bali = astaghfirullahaladzim Baru dalam negeri blm lu ditanya ibu kota negara lain hadeh THOLOL.,Ibukota bali = astaghfirullahaladzim Baru dalam negeri blm lu ditanya ibu kota negara lain hadeh THOLOL.,ibukota bali astaghfirullahaladzim baru dalam negeri blm lu ditanya ibu kota negara lain hadeh tholol
593,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,kami warga tanjungpinang mendukung pemindahan ibu kota negara
803,@meraaahputiiih Ibu Kota Negara Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia #IKNNusantara,@meraaahputiiih Ibu Kota Negara Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia #IKNNusantara,ibu kota negara republik indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan indonesia iknnusantara
363,Investasi ini ngasih dampak positif buat ekonomi lokal dan lingkungan #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/BfOonkylPI,Investasi ini ngasih dampak positif buat ekonomi lokal dan lingkungan #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/BfOonkylPI,investasi ini ngasih dampak positif buat ekonomi lokal dan lingkungan ibu kota negara iknnusantara pindah ibu kota
522,@KotaNusantara Peningkatan sektor properti beri dampak positif pada sektor properti lokal #IbuKotaNegara,@KotaNusantara Peningkatan sektor properti beri dampak positif pada sektor properti lokal #Ibu Kota Negara,peningkatan sektor properti beri dampak positif pada sektor properti lokal ibu kota negara
208,Sebanyak 8 3 juta warga Jakarta harus ganti Kartu Tanda Penduduk (KTP).. Penggantian itu mesti dilakukan setelah perubahan status Jakarta dari ibu kota negara menjadi daerah khusus (DKJ). #DKJ #KTP #status #ibukota https://t.co/QqxvliAB2G,Sebanyak 8 3 juta warga Jakarta harus ganti Kartu Tanda Penduduk (KTP).. Penggantian itu mesti dilakukan setelah perubahan status Jakarta dari ibu kota negara menjadi daerah khusus (DKJ). #DKJ #KTP #status #ibukota https://t.co/QqxvliAB2G,sebanyak   juta warga jakarta harus ganti kartu tanda penduduk ktp penggantian itu mesti dilakukan setelah perubahan status jakarta dari ibu kota negara menjadi daerah khusus dkj dkj ktp status ibukota
777,Rp 34 45 Triliun dianggarkan untuk pembangunan infrastruktur IKN pada tahun 2024 #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/MGMc1AyMzB,Rp 34 45 Triliun dianggarkan untuk pembangunan infrastruktur IKN pada tahun 2024 #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/MGMc1AyMzB,rp   triliun dianggarkan untuk pembangunan infrastruktur ikn pada tahun  ibu kota negara iknnusantara pindah ibu kota
334,Peta buta paling memorable buat saya. Suka dites sm papa ini kota apa ini negara apa ibu kota negara ini di mana letaknya.,Peta buta paling memorable buat saya. Suka dites sm papa ini kota apa ini negara apa ibu kota negara ini di mana letaknya.,peta buta paling memorable buat saya suka dites sm papa ini kota apa ini negara apa ibu kota negara ini di mana letaknya
210,@sakkusaitna @AyaniMel waktu IM menjabat presiden kondisi mesir blm stabil. skrg eknomi mesir lebih mengenaskan akibat Al sisi pingin bangun lg ibu kota negara uangnya g ada. dan mesir sampai jual kota untuk bayar utang.,@sakkusaitna @AyaniMel waktu IM menjabat presiden kondisi mesir blm stabil. skrg eknomi mesir lebih mengenaskan akibat Al sisi pingin bangun lg ibu kota negara uangnya g ada. dan mesir sampai jual kota untuk bayar utang.,waktu im menjabat presiden kondisi mesir blm stabil skrg eknomi mesir lebih mengenaskan akibat al sisi pingin bangun lg ibu kota negara uangnya  ada dan mesir sampai jual kota untuk bayar utang
350,@meraaahputiiih Fasilitas olahraga modern akan meningkatkan gaya hidup sehat warga #IbuKotaNegara,@meraaahputiiih Fasilitas olahraga modern akan meningkatkan gaya hidup sehat warga #Ibu Kota Negara,fasilitas olahraga modern akan meningkatkan gaya hidup sehat warga ibu kota negara
78,Heru Budi masih menunggu peresmian pemindahan ibu kota negara dari Jakarta ke Nusantara. https://t.co/LS0CTLFhZZ,Heru Budi masih menunggu peresmian pemindahan ibu kota negara dari Jakarta ke Nusantara. https://t.co/LS0CTLFhZZ,heru budi masih menunggu peresmian pemindahan ibu kota negara dari jakarta ke nusantara
29,@IKNnusantaraID Keberlanjutan lingkungan akan dijaga dalam perencanaan kota baru #IbuKotaNegara,@IKNnusantaraID Keberlanjutan lingkungan akan dijaga dalam perencanaan kota baru #Ibu Kota Negara,keberlanjutan lingkungan akan dijaga dalam perencanaan kota baru ibu kota negara
280,Suatu terobosan luar biasa dari Tonny Blair https://t.co/nUxUlEafCV Mantan Perdana Menteri Inggris Tony Blair akan membantu penyediaan konektivitas internet di Ibu Kota Negara (IKN) Nusantara.,Suatu terobosan luar biasa dari Tonny Blair https://t.co/nUxUlEafCV Mantan Perdana Menteri Inggris Tony Blair akan membantu penyediaan konektivitas internet di Ibu Kota Negara (IKN) Nusantara.,suatu terobosan luar biasa dari tonny blair mantan perdana menteri inggris tony blair akan membantu penyediaan konektivitas internet di ibu kota negara ikn nusantara
507,@MongabayID Ratusan nyawa manusia hilang dalam satu malam di stadion kanjuruhan yg masih satu pulau dgn ibu kota aja negara gak terlalu peduli... Apalagi ini...,@MongabayID Ratusan nyawa manusia hilang dalam satu malam di stadion kanjuruhan yg masih satu pulau dgn ibu kota aja negara gak terlalu peduli... Apalagi ini...,ratusan nyawa manusia hilang dalam satu malam di stadion kanjuruhan yg masih satu pulau dgn ibu kota aja negara gak terlalu peduli apalagi ini
